X,M
19448,1044
19449,1735
19450,2425
19451,3114
19452,3799
19453,4481
19454,5159
19455,5833
19456,6502
19457,7164
19458,7821
19459,8470
19460,9112
19461,9746
19462,10371
19463,10987
19464,11593
19465,12189
19466,12774
19467,13347
19468,13908
19469,14457
19470,14993
19471,15516
19472,16024
19473,16518
19474,16997
19475,17461
19476,17909
19477,18341
19478,18756
19479,19155
19480,19536
19481,19899
19482,20245
19483,20572
19484,20880
19485,21170
19486,21440
19487,21691
19488,21922
19489,22134
19490,22325
19491,22496
19492,22646
19493,22776
19494,22885
19495,22973
19496,23041
19497,23087
19498,23112
19499,23116
19500,23099
19501,23061
19502,23002
19503,22922
19504,22821
19505,22699
19506,22556
19507,22393
19508,22209
19509,22005
19510,21780
19511,21536
19512,21272
19513,20988
19514,20685
19515,20363
19516,20022
19517,19663
19518,19285
19519,18890
19520,18478
19521,18048
19522,17602
19523,17140
19524,16661
19525,16168
19526,15659
19527,15136
19528,14599
19529,14048
19530,13484
19531,12908
19532,12320
19533,11720
19534,11109
19535,10488
19536,9858
19537,9218
19538,8569
19539,7912
19540,7248
19541,6578
19542,5901
19543,5218
19544,4531
19545,3839
19546,3143
19547,2445
19548,1744
19549,1041
19550,338
19551,-366
19552,-1070
19553,-1773
19554,-2475
19555,-3174
19556,-3870
19557,-4563
19558,-5252
19559,-5936
19560,-6615
19561,-7287
19562,-7953
19563,-8612
19564,-9262
19565,-9904
19566,-10537
19567,-11161
19568,-11774
19569,-12376
19570,-12966
19571,-13545
19572,-14111
19573,-14664
19574,-15203
19575,-15729
19576,-16239
19577,-16735
19578,-17215
19579,-17679
19580,-18126
19581,-18556
19582,-18970
19583,-19365
19584,-19743
19585,-20102
19586,-20442
19587,-20763
19588,-21064
19589,-21346
19590,-21608
19591,-21850
19592,-22071
19593,-22271
19594,-22451
19595,-22609
19596,-22746
19597,-22862
19598,-22957
19599,-23029
19600,-23080
19601,-23110
19602,-23117
19603,-23103
19604,-23067
19605,-23009
19606,-22929
19607,-22828
19608,-22705
19609,-22561
19610,-22395
19611,-22209
19612,-22001
19613,-21772
19614,-21523
19615,-21253
19616,-20963
19617,-20653
19618,-20324
19619,-19975
19620,-19608
19621,-19221
19622,-18817
19623,-18394
19624,-17954
19625,-17497
19626,-17023
19627,-16533
19628,-16027
19629,-15506
19630,-14970
19631,-14420
19632,-13855
19633,-13278
19634,-12688
19635,-12086
19636,-11472
19637,-10847
19638,-10211
19639,-9566
19640,-8912
19641,-8249
19642,-7577
19643,-6899
19644,-6214
19645,-5523
19646,-4826
19647,-4125
19648,-3420
19649,-2711
19650,-2000
19651,-1286
19652,-572
19653,144
19654,859
19655,1574
19656,2287
19657,2998
19658,3707
19659,4412
19660,5112
19661,5808
19662,6499
19663,7183
19664,7861
19665,8531
19666,9193
19667,9847
19668,10491
19669,11125
19670,11748
19671,12360
19672,12961
19673,13549
19674,14124
19675,14685
19676,15232
19677,15765
19678,16283
19679,16785
19680,17271
19681,17740
19682,18192
19683,18627
19684,19043
19685,19442
19686,19821
19687,20182
19688,20523
19689,20844
19690,21145
19691,21426
19692,21686
19693,21924
19694,22142
19695,22338
19696,22513
19697,22666
19698,22796
19699,22905
19700,22991
19701,23055
19702,23097
19703,23116
19704,23113
19705,23087
19706,23038
19707,22968
19708,22874
19709,22759
19710,22621
19711,22461
19712,22280
19713,22076
19714,21851
19715,21605
19716,21337
19717,21049
19718,20740
19719,20410
19720,20061
19721,19692
19722,19303
19723,18896
19724,18470
19725,18026
19726,17564
19727,17085
19728,16589
19729,16076
19730,15548
19731,15005
19732,14446
19733,13874
19734,13288
19735,12688
19736,12076
19737,11452
19738,10817
19739,10171
19740,9514
19741,8849
19742,8174
19743,7492
19744,6801
19745,6104
19746,5401
19747,4693
19748,3980
19749,3262
19750,2542
19751,1818
19752,1093
19753,367
19754,-360
19755,-1087
19756,-1812
19757,-2536
19758,-3258
19759,-3976
19760,-4691
19761,-5401
19762,-6106
19763,-6805
19764,-7497
19765,-8182
19766,-8859
19767,-9527
19768,-10186
19769,-10835
19770,-11473
19771,-12100
19772,-12715
19773,-13317
19774,-13906
19775,-14482
19776,-15043
19777,-15590
19778,-16120
19779,-16635
19780,-17134
19781,-17615
19782,-18079
19783,-18525
19784,-18953
19785,-19361
19786,-19751
19787,-20120
19788,-20470
19789,-20799
19790,-21108
19791,-21396
19792,-21662
19793,-21906
19794,-22129
19795,-22329
19796,-22508
19797,-22663
19798,-22796
19799,-22906
19800,-22993
19801,-23058
19802,-23099
19803,-23116
19804,-23111
19805,-23082
19806,-23031
19807,-22956
19808,-22858
19809,-22737
19810,-22593
19811,-22426
19812,-22237
19813,-22025
19814,-21791
19815,-21535
19816,-21258
19817,-20958
19818,-20638
19819,-20297
19820,-19935
19821,-19553
19822,-19152
19823,-18730
19824,-18290
19825,-17832
19826,-17355
19827,-16861
19828,-16349
19829,-15821
19830,-15277
19831,-14717
19832,-14142
19833,-13553
19834,-12950
19835,-12333
19836,-11705
19837,-11064
19838,-10412
19839,-9749
19840,-9076
19841,-8394
19842,-7703
19843,-7004
19844,-6298
19845,-5586
19846,-4867
19847,-4144
19848,-3416
19849,-2685
19850,-1951
19851,-1215
19852,-477
19853,261
19854,999
19855,1736
19856,2472
19857,3205
19858,3935
19859,4661
19860,5382
19861,6098
19862,6808
19863,7511
19864,8206
19865,8893
19866,9571
19867,10240
19868,10898
19869,11545
19870,12180
19871,12803
19872,13413
19873,14009
19874,14591
19875,15158
19876,15709
19877,16245
19878,16764
19879,17265
19880,17749
19881,18215
19882,18662
19883,19090
19884,19499
19885,19887
19886,20255
19887,20603
19888,20929
19889,21233
19890,21516
19891,21776
19892,22014
19893,22229
19894,22422
19895,22591
19896,22737
19897,22860
19898,22958
19899,23034
19900,23085
19901,23112
19902,23116
19903,23095
19904,23051
19905,22983
19906,22891
19907,22775
19908,22635
19909,22472
19910,22286
19911,22076
19912,21844
19913,21589
19914,21311
19915,21011
19916,20689
19917,20346
19918,19981
19919,19596
19920,19190
19921,18764
19922,18318
19923,17854
19924,17370
19925,16868
19926,16349
19927,15813
19928,15260
19929,14691
19930,14106
19931,13507
19932,12893
19933,12266
19934,11626
19935,10974
19936,10310
19937,9635
19938,8950
19939,8256
19940,7553
19941,6841
19942,6123
19943,5398
19944,4667
19945,3931
19946,3191
19947,2448
19948,1701
19949,953
19950,204
19951,-546
19952,-1295
19953,-2043
19954,-2789
19955,-3532
19956,-4271
19957,-5006
19958,-5736
19959,-6460
19960,-7177
19961,-7887
19962,-8589
19963,-9281
19964,-9964
19965,-10637
19966,-11298
19967,-11948
19968,-12585
19969,-13209
19970,-13819
19971,-14414
19972,-14994
19973,-15559
19974,-16107
19975,-16638
19976,-17152
19977,-17647
19978,-18124
19979,-18582
19980,-19020
19981,-19438
19982,-19835
19983,-20211
19984,-20566
19985,-20899
19986,-21210
19987,-21499
19988,-21765
19989,-22007
19990,-22226
19991,-22422
19992,-22594
19993,-22741
19994,-22865
19995,-22964
19996,-23038
19997,-23088
19998,-23114
19999,-23115
20000,-23091
20001,-23042
20002,-22969
20003,-22871
20004,-22749
20005,-22602
20006,-22431
20007,-22237
20008,-22018
20009,-21776
20010,-21510
20011,-21222
20012,-20910
20013,-20576
20014,-20220
20015,-19842
20016,-19443
20017,-19023
20018,-18582
20019,-18122
20020,-17642
20021,-17142
20022,-16625
20023,-16089
20024,-15536
20025,-14966
20026,-14380
20027,-13779
20028,-13162
20029,-12531
20030,-11887
20031,-11229
20032,-10560
20033,-9879
20034,-9187
20035,-8485
20036,-7774
20037,-7054
20038,-6327
20039,-5593
20040,-4852
20041,-4106
20042,-3356
20043,-2602
20044,-1845
20045,-1086
20046,-325
20047,436
20048,1196
20049,1956
20050,2713
20051,3468
20052,4219
20053,4965
20054,5707
20055,6442
20056,7170
20057,7891
20058,8603
20059,9306
20060,9998
20061,10681
20062,11351
20063,12009
20064,12655
20065,13286
20066,13904
20067,14506
20068,15092
20069,15662
20070,16215
20071,16751
20072,17268
20073,17767
20074,18246
20075,18705
20076,19144
20077,19562
20078,19959
20079,20334
20080,20686
20081,21017
20082,21324
20083,21607
20084,21868
20085,22104
20086,22316
20087,22504
20088,22666
20089,22805
20090,22918
20091,23005
20092,23068
20093,23105
20094,23117
20095,23104
20096,23065
20097,23000
20098,22911
20099,22796
20100,22656
20101,22491
20102,22301
20103,22086
20104,21847
20105,21584
20106,21297
20107,20987
20108,20653
20109,20297
20110,19918
20111,19517
20112,19094
20113,18650
20114,18185
20115,17700
20116,17196
20117,16672
20118,16130
20119,15570
20120,14992
20121,14398
20122,13788
20123,13162
20124,12522
20125,11867
20126,11200
20127,10519
20128,9827
20129,9124
20130,8411
20131,7688
20132,6957
20133,6218
20134,5471
20135,4719
20136,3961
20137,3198
20138,2432
20139,1663
20140,892
20141,120
20142,-652
20143,-1424
20144,-2194
20145,-2962
20146,-3727
20147,-4487
20148,-5243
20149,-5993
20150,-6737
20151,-7473
20152,-8200
20153,-8919
20154,-9628
20155,-10326
20156,-11013
20157,-11687
20158,-12349
20159,-12996
20160,-13629
20161,-14247
20162,-14850
20163,-15435
20164,-16003
20165,-16554
20166,-17085
20167,-17598
20168,-18091
20169,-18564
20170,-19015
20171,-19446
20172,-19854
20173,-20241
20174,-20604
20175,-20945
20176,-21261
20177,-21554
20178,-21823
20179,-22067
20180,-22286
20181,-22480
20182,-22648
20183,-22791
20184,-22908
20185,-23000
20186,-23065
20187,-23104
20188,-23117
20189,-23104
20190,-23065
20191,-22999
20192,-22908
20193,-22790
20194,-22647
20195,-22478
20196,-22283
20197,-22063
20198,-21818
20199,-21548
20200,-21253
20201,-20934
20202,-20592
20203,-20226
20204,-19837
20205,-19425
20206,-18991
20207,-18535
20208,-18058
20209,-17561
20210,-17043
20211,-16506
20212,-15950
20213,-15376
20214,-14784
20215,-14175
20216,-13549
20217,-12909
20218,-12253
20219,-11583
20220,-10900
20221,-10204
20222,-9497
20223,-8778
20224,-8049
20225,-7311
20226,-6565
20227,-5811
20228,-5050
20229,-4283
20230,-3511
20231,-2735
20232,-1956
20233,-1174
20234,-391
20235,393
20236,1176
20237,1958
20238,2738
20239,3515
20240,4288
20241,5057
20242,5819
20243,6575
20244,7324
20245,8064
20246,8795
20247,9516
20248,10226
20249,10924
20250,11610
20251,12283
20252,12941
20253,13585
20254,14213
20255,14825
20256,15419
20257,15996
20258,16555
20259,17094
20260,17614
20261,18113
20262,18592
20263,19049
20264,19484
20265,19896
20266,20285
20267,20651
20268,20993
20269,21311
20270,21604
20271,21872
20272,22114
20273,22331
20274,22522
20275,22687
20276,22825
20277,22937
20278,23022
20279,23080
20280,23111
20281,23116
20282,23093
20283,23044
20284,22967
20285,22864
20286,22734
20287,22578
20288,22395
20289,22186
20290,21951
20291,21690
20292,21404
20293,21092
20294,20756
20295,20396
20296,20011
20297,19604
20298,19173
20299,18719
20300,18244
20301,17747
20302,17229
20303,16691
20304,16133
20305,15556
20306,14961
20307,14348
20308,13718
20309,13072
20310,12410
20311,11734
20312,11044
20313,10340
20314,9625
20315,8898
20316,8160
20317,7412
20318,6656
20319,5892
20320,5120
20321,4343
20322,3560
20323,2773
20324,1983
20325,1190
20326,395
20327,-400
20328,-1195
20329,-1988
20330,-2779
20331,-3567
20332,-4351
20333,-5130
20334,-5903
20335,-6669
20336,-7428
20337,-8177
20338,-8917
20339,-9647
20340,-10365
20341,-11071
20342,-11764
20343,-12443
20344,-13107
20345,-13756
20346,-14389
20347,-15004
20348,-15602
20349,-16181
20350,-16742
20351,-17282
20352,-17802
20353,-18300
20354,-18777
20355,-19232
20356,-19663
20357,-20072
20358,-20456
20359,-20816
20360,-21151
20361,-21461
20362,-21745
20363,-22003
20364,-22236
20365,-22441
20366,-22620
20367,-22771
20368,-22895
20369,-22992
20370,-23062
20371,-23103
20372,-23117
20373,-23104
20374,-23062
20375,-22993
20376,-22896
20377,-22772
20378,-22620
20379,-22441
20380,-22235
20381,-22002
20382,-21743
20383,-21457
20384,-21146
20385,-20809
20386,-20447
20387,-20060
20388,-19650
20389,-19215
20390,-18757
20391,-18276
20392,-17773
20393,-17249
20394,-16704
20395,-16138
20396,-15553
20397,-14949
20398,-14327
20399,-13687
20400,-13031
20401,-12359
20402,-11671
20403,-10970
20404,-10255
20405,-9528
20406,-8789
20407,-8039
20408,-7279
20409,-6510
20410,-5734
20411,-4950
20412,-4160
20413,-3365
20414,-2565
20415,-1763
20416,-958
20417,-152
20418,655
20419,1460
20420,2265
20421,3066
20422,3864
20423,4657
20424,5445
20425,6226
20426,7000
20427,7765
20428,8521
20429,9267
20430,10001
20431,10724
20432,11433
20433,12129
20434,12809
20435,13475
20436,14123
20437,14755
20438,15369
20439,15964
20440,16539
20441,17094
20442,17629
20443,18142
20444,18632
20445,19100
20446,19545
20447,19965
20448,20362
20449,20733
20450,21078
20451,21398
20452,21692
20453,21959
20454,22199
20455,22411
20456,22597
20457,22754
20458,22883
20459,22984
20460,23057
20461,23101
20462,23117
20463,23105
20464,23063
20465,22994
20466,22895
20467,22769
20468,22614
20469,22432
20470,22221
20471,21984
20472,21718
20473,21426
20474,21108
20475,20763
20476,20392
20477,19996
20478,19575
20479,19130
20480,18661
20481,18169
20482,17654
20483,17117
20484,16559
20485,15980
20486,15381
20487,14763
20488,14126
20489,13472
20490,12801
20491,12114
20492,11412
20493,10695
20494,9965
20495,9222
20496,8468
20497,7703
20498,6928
20499,6145
20500,5354
20501,4556
20502,3752
20503,2943
20504,2131
20505,1315
20506,498
20507,-320
20508,-1137
20509,-1953
20510,-2767
20511,-3578
20512,-4384
20513,-5185
20514,-5979
20515,-6767
20516,-7545
20517,-8315
20518,-9074
20519,-9822
20520,-10557
20521,-11279
20522,-11988
20523,-12681
20524,-13359
20525,-14020
20526,-14663
20527,-15288
20528,-15893
20529,-16479
20530,-17044
20531,-17588
20532,-18110
20533,-18609
20534,-19084
20535,-19536
20536,-19962
20537,-20364
20538,-20740
20539,-21090
20540,-21413
20541,-21709
20542,-21978
20543,-22219
20544,-22432
20545,-22617
20546,-22773
20547,-22900
20548,-22998
20549,-23067
20550,-23107
20551,-23117
20552,-23098
20553,-23050
20554,-22972
20555,-22865
20556,-22730
20557,-22565
20558,-22371
20559,-22149
20560,-21899
20561,-21621
20562,-21316
20563,-20983
20564,-20623
20565,-20237
20566,-19825
20567,-19388
20568,-18926
20569,-18440
20570,-17930
20571,-17398
20572,-16842
20573,-16266
20574,-15668
20575,-15051
20576,-14414
20577,-13758
20578,-13085
20579,-12395
20580,-11689
20581,-10967
20582,-10232
20583,-9483
20584,-8723
20585,-7950
20586,-7168
20587,-6376
20588,-5576
20589,-4769
20590,-3955
20591,-3136
20592,-2313
20593,-1487
20594,-659
20595,170
20596,999
20597,1827
20598,2653
20599,3475
20600,4293
20601,5106
20602,5912
20603,6710
20604,7501
20605,8281
20606,9051
20607,9810
20608,10555
20609,11288
20610,12006
20611,12708
20612,13394
20613,14063
20614,14714
20615,15346
20616,15958
20617,16550
20618,17120
20619,17668
20620,18193
20621,18695
20622,19173
20623,19625
20624,20053
20625,20454
20626,20829
20627,21177
20628,21497
20629,21790
20630,22054
20631,22290
20632,22496
20633,22674
20634,22822
20635,22940
20636,23028
20637,23086
20638,23114
20639,23112
20640,23080
20641,23018
20642,22926
20643,22804
20644,22652
20645,22470
20646,22259
20647,22019
20648,21749
20649,21452
20650,21126
20651,20773
20652,20392
20653,19985
20654,19551
20655,19092
20656,18607
20657,18098
20658,17566
20659,17010
20660,16431
20661,15831
20662,15210
20663,14570
20664,13909
20665,13231
20666,12535
20667,11822
20668,11093
20669,10350
20670,9593
20671,8824
20672,8042
20673,7250
20674,6449
20675,5638
20676,4820
20677,3996
20678,3166
20679,2332
20680,1494
20681,655
20682,-186
20683,-1026
20684,-1865
20685,-2702
20686,-3535
20687,-4364
20688,-5187
20689,-6004
20690,-6813
20691,-7612
20692,-8402
20693,-9181
20694,-9947
20695,-10701
20696,-11440
20697,-12165
20698,-12873
20699,-13564
20700,-14238
20701,-14892
20702,-15527
20703,-16142
20704,-16735
20705,-17305
20706,-17853
20707,-18377
20708,-18877
20709,-19351
20710,-19800
20711,-20223
20712,-20618
20713,-20987
20714,-21327
20715,-21638
20716,-21921
20717,-22175
20718,-22399
20719,-22593
20720,-22757
20721,-22890
20722,-22993
20723,-23065
20724,-23107
20725,-23117
20726,-23096
20727,-23044
20728,-22962
20729,-22848
20730,-22704
20731,-22530
20732,-22325
20733,-22090
20734,-21825
20735,-21531
20736,-21208
20737,-20857
20738,-20477
20739,-20070
20740,-19635
20741,-19174
20742,-18687
20743,-18175
20744,-17639
20745,-17078
20746,-16495
20747,-15889
20748,-15261
20749,-14613
20750,-13945
20751,-13258
20752,-12553
20753,-11831
20754,-11093
20755,-10339
20756,-9572
20757,-8792
20758,-7999
20759,-7196
20760,-6382
20761,-5560
20762,-4730
20763,-3894
20764,-3052
20765,-2206
20766,-1357
20767,-506
20768,346
20769,1198
20770,2048
20771,2895
20772,3739
20773,4577
20774,5410
20775,6235
20776,7052
20777,7860
20778,8657
20779,9442
20780,10215
20781,10973
20782,11717
20783,12445
20784,13156
20785,13850
20786,14524
20787,15179
20788,15813
20789,16426
20790,17016
20791,17583
20792,18126
20793,18644
20794,19137
20795,19604
20796,20044
20797,20456
20798,20841
20799,21197
20800,21524
20801,21822
20802,22089
20803,22327
20804,22534
20805,22709
20806,22854
20807,22967
20808,23049
20809,23099
20810,23117
20811,23104
20812,23058
20813,22981
20814,22872
20815,22732
20816,22560
20817,22357
20818,22123
20819,21859
20820,21564
20821,21240
20822,20886
20823,20504
20824,20093
20825,19654
20826,19188
20827,18695
20828,18176
20829,17632
20830,17064
20831,16472
20832,15856
20833,15219
20834,14561
20835,13882
20836,13184
20837,12468
20838,11734
20839,10984
20840,10218
20841,9438
20842,8645
20843,7840
20844,7023
20845,6197
20846,5362
20847,4519
20848,3670
20849,2816
20850,1958
20851,1096
20852,234
20853,-630
20854,-1492
20855,-2353
20856,-3210
20857,-4064
20858,-4911
20859,-5752
20860,-6585
20861,-7409
20862,-8222
20863,-9025
20864,-9815
20865,-10591
20866,-11352
20867,-12098
20868,-12827
20869,-13538
20870,-14230
20871,-14902
20872,-15553
20873,-16183
20874,-16790
20875,-17374
20876,-17933
20877,-18467
20878,-18975
20879,-19457
20880,-19912
20881,-20338
20882,-20736
20883,-21105
20884,-21444
20885,-21753
20886,-22031
20887,-22279
20888,-22494
20889,-22679
20890,-22831
20891,-22951
20892,-23039
20893,-23094
20894,-23117
20895,-23107
20896,-23064
20897,-22988
20898,-22881
20899,-22740
20900,-22568
20901,-22363
20902,-22127
20903,-21860
20904,-21561
20905,-21232
20906,-20872
20907,-20483
20908,-20065
20909,-19619
20910,-19144
20911,-18642
20912,-18114
20913,-17559
20914,-16980
20915,-16377
20916,-15750
20917,-15100
20918,-14429
20919,-13738
20920,-13026
20921,-12296
20922,-11548
20923,-10784
20924,-10004
20925,-9210
20926,-8403
20927,-7583
20928,-6753
20929,-5913
20930,-5064
20931,-4208
20932,-3345
20933,-2478
20934,-1607
20935,-734
20936,141
20937,1015
20938,1889
20939,2759
20940,3626
20941,4488
20942,5343
20943,6191
20944,7030
20945,7860
20946,8678
20947,9483
20948,10276
20949,11053
20950,11815
20951,12560
20952,13287
20953,13995
20954,14683
20955,15350
20956,15995
20957,16616
20958,17215
20959,17788
20960,18336
20961,18857
20962,19351
20963,19818
20964,20256
20965,20665
20966,21043
20967,21392
20968,21710
20969,21996
20970,22251
20971,22473
20972,22663
20973,22820
20974,22944
20975,23035
20976,23092
20977,23116
20978,23107
20979,23064
20980,22987
20981,22878
20982,22734
20983,22558
20984,22349
20985,22108
20986,21834
20987,21528
20988,21192
20989,20824
20990,20426
20991,19998
20992,19541
20993,19055
20994,18541
20995,18001
20996,17434
20997,16841
20998,16224
20999,15583
21000,14919
21001,14234
21002,13527
21003,12800
21004,12055
21005,11292
21006,10512
21007,9717
21008,8907
21009,8085
21010,7250
21011,6404
21012,5549
21013,4686
21014,3816
21015,2940
21016,2059
21017,1176
21018,290
21019,-596
21020,-1481
21021,-2365
21022,-3245
21023,-4120
21024,-4989
21025,-5852
21026,-6705
21027,-7549
21028,-8382
21029,-9203
21030,-10010
21031,-10803
21032,-11580
21033,-12340
21034,-13082
21035,-13804
21036,-14507
21037,-15188
21038,-15846
21039,-16482
21040,-17093
21041,-17679
21042,-18238
21043,-18771
21044,-19277
21045,-19753
21046,-20201
21047,-20619
21048,-21006
21049,-21362
21050,-21686
21051,-21979
21052,-22238
21053,-22465
21054,-22658
21055,-22818
21056,-22944
21057,-23036
21058,-23094
21059,-23117
21060,-23106
21061,-23060
21062,-22980
21063,-22866
21064,-22718
21065,-22536
21066,-22320
21067,-22071
21068,-21789
21069,-21474
21070,-21127
21071,-20749
21072,-20340
21073,-19900
21074,-19430
21075,-18932
21076,-18404
21077,-17850
21078,-17268
21079,-16661
21080,-16028
21081,-15371
21082,-14692
21083,-13990
21084,-13267
21085,-12524
21086,-11762
21087,-10982
21088,-10186
21089,-9374
21090,-8548
21091,-7709
21092,-6859
21093,-5998
21094,-5127
21095,-4249
21096,-3365
21097,-2475
21098,-1581
21099,-685
21100,212
21101,1109
21102,2005
21103,2898
21104,3786
21105,4669
21106,5545
21107,6413
21108,7271
21109,8119
21110,8954
21111,9776
21112,10583
21113,11375
21114,12149
21115,12905
21116,13641
21117,14357
21118,15052
21119,15723
21120,16371
21121,16994
21122,17592
21123,18163
21124,18706
21125,19221
21126,19707
21127,20163
21128,20588
21129,20983
21130,21345
21131,21675
21132,21972
21133,22236
21134,22465
21135,22661
21136,22822
21137,22949
21138,23040
21139,23096
21140,23117
21141,23103
21142,23053
21143,22969
21144,22849
21145,22694
21146,22504
21147,22280
21148,22022
21149,21730
21150,21405
21151,21047
21152,20657
21153,20235
21154,19782
21155,19299
21156,18785
21157,18243
21158,17673
21159,17076
21160,16452
21161,15803
21162,15130
21163,14433
21164,13714
21165,12974
21166,12214
21167,11435
21168,10638
21169,9824
21170,8996
21171,8153
21172,7297
21173,6431
21174,5554
21175,4668
21176,3775
21177,2877
21178,1973
21179,1067
21180,158
21181,-751
21182,-1658
21183,-2564
21184,-3465
21185,-4362
21186,-5251
21187,-6133
21188,-7005
21189,-7867
21190,-8717
21191,-9553
21192,-10374
21193,-11180
21194,-11968
21195,-12738
21196,-13488
21197,-14217
21198,-14925
21199,-15609
21200,-16269
21201,-16904
21202,-17513
21203,-18095
21204,-18648
21205,-19173
21206,-19667
21207,-20131
21208,-20564
21209,-20965
21210,-21333
21211,-21669
21212,-21970
21213,-22237
21214,-22469
21215,-22666
21216,-22828
21217,-22954
21218,-23045
21219,-23099
21220,-23117
21221,-23099
21222,-23045
21223,-22955
21224,-22829
21225,-22667
21226,-22469
21227,-22236
21228,-21968
21229,-21666
21230,-21330
21231,-20960
21232,-20557
21233,-20122
21234,-19655
21235,-19157
21236,-18629
21237,-18072
21238,-17486
21239,-16872
21240,-16232
21241,-15566
21242,-14875
21243,-14161
21244,-13425
21245,-12667
21246,-11889
21247,-11092
21248,-10278
21249,-9447
21250,-8601
21251,-7742
21252,-6870
21253,-5987
21254,-5094
21255,-4194
21256,-3286
21257,-2373
21258,-1457
21259,-538
21260,383
21261,1302
21262,2220
21263,3135
21264,4044
21265,4947
21266,5843
21267,6730
21268,7605
21269,8469
21270,9320
21271,10156
21272,10976
21273,11779
21274,12563
21275,13327
21276,14070
21277,14790
21278,15488
21279,16160
21280,16807
21281,17428
21282,18020
21283,18584
21284,19119
21285,19623
21286,20095
21287,20536
21288,20944
21289,21318
21290,21659
21291,21965
21292,22235
21293,22471
21294,22670
21295,22833
21296,22959
21297,23049
21298,23102
21299,23117
21300,23096
21301,23037
21302,22942
21303,22809
21304,22640
21305,22435
21306,22193
21307,21916
21308,21604
21309,21256
21310,20875
21311,20460
21312,20011
21313,19531
21314,19019
21315,18476
21316,17903
21317,17301
21318,16672
21319,16015
21320,15332
21321,14625
21322,13894
21323,13140
21324,12365
21325,11569
21326,10755
21327,9923
21328,9076
21329,8213
21330,7337
21331,6449
21332,5550
21333,4642
21334,3727
21335,2805
21336,1878
21337,949
21338,18
21339,-914
21340,-1844
21341,-2771
21342,-3694
21343,-4611
21344,-5521
21345,-6422
21346,-7312
21347,-8191
21348,-9057
21349,-9908
21350,-10743
21351,-11560
21352,-12359
21353,-13138
21354,-13895
21355,-14630
21356,-15341
21357,-16028
21358,-16688
21359,-17321
21360,-17925
21361,-18501
21362,-19046
21363,-19561
21364,-20043
21365,-20493
21366,-20909
21367,-21291
21368,-21638
21369,-21949
21370,-22225
21371,-22464
21372,-22667
21373,-22832
21374,-22960
21375,-23050
21376,-23103
21377,-23117
21378,-23093
21379,-23032
21380,-22932
21381,-22795
21382,-22620
21383,-22408
21384,-22159
21385,-21873
21386,-21552
21387,-21194
21388,-20802
21389,-20376
21390,-19915
21391,-19422
21392,-18897
21393,-18340
21394,-17753
21395,-17136
21396,-16491
21397,-15819
21398,-15120
21399,-14397
21400,-13649
21401,-12878
21402,-12087
21403,-11275
21404,-10444
21405,-9595
21406,-8731
21407,-7852
21408,-6960
21409,-6056
21410,-5142
21411,-4220
21412,-3290
21413,-2354
21414,-1415
21415,-473
21416,470
21417,1412
21418,2352
21419,3289
21420,4220
21421,5144
21422,6060
21423,6965
21424,7860
21425,8741
21426,9608
21427,10459
21428,11292
21429,12107
21430,12902
21431,13675
21432,14426
21433,15152
21434,15854
21435,16529
21436,17176
21437,17795
21438,18384
21439,18942
21440,19468
21441,19962
21442,20423
21443,20849
21444,21241
21445,21597
21446,21917
21447,22199
21448,22445
21449,22653
21450,22823
21451,22955
21452,23048
21453,23102
21454,23117
21455,23093
21456,23031
21457,22930
21458,22789
21459,22611
21460,22394
21461,22140
21462,21848
21463,21519
21464,21154
21465,20753
21466,20317
21467,19846
21468,19342
21469,18805
21470,18236
21471,17637
21472,17007
21473,16348
21474,15662
21475,14948
21476,14210
21477,13447
21478,12661
21479,11854
21480,11026
21481,10180
21482,9316
21483,8436
21484,7542
21485,6635
21486,5716
21487,4788
21488,3851
21489,2907
21490,1959
21491,1007
21492,53
21493,-902
21494,-1855
21495,-2804
21496,-3750
21497,-4688
21498,-5620
21499,-6541
21500,-7452
21501,-8350
21502,-9234
21503,-10102
21504,-10953
21505,-11785
21506,-12598
21507,-13389
21508,-14157
21509,-14901
21510,-15620
21511,-16312
21512,-16976
21513,-17611
21514,-18216
21515,-18790
21516,-19332
21517,-19840
21518,-20315
21519,-20755
21520,-21159
21521,-21527
21522,-21858
21523,-22151
21524,-22406
21525,-22623
21526,-22801
21527,-22939
21528,-23038
21529,-23098
21530,-23117
21531,-23097
21532,-23037
21533,-22937
21534,-22797
21535,-22618
21536,-22400
21537,-22144
21538,-21848
21539,-21516
21540,-21145
21541,-20739
21542,-20296
21543,-19818
21544,-19305
21545,-18760
21546,-18181
21547,-17571
21548,-16930
21549,-16260
21550,-15562
21551,-14836
21552,-14085
21553,-13309
21554,-12510
21555,-11688
21556,-10847
21557,-9986
21558,-9108
21559,-8214
21560,-7306
21561,-6385
21562,-5452
21563,-4510
21564,-3559
21565,-2603
21566,-1642
21567,-677
21568,288
21569,1254
21570,2217
21571,3176
21572,4130
21573,5077
21574,6016
21575,6944
21576,7860
21577,8762
21578,9649
21579,10520
21580,11372
21581,12204
21582,13015
21583,13803
21584,14568
21585,15307
21586,16019
21587,16703
21588,17358
21589,17982
21590,18575
21591,19136
21592,19663
21593,20155
21594,20612
21595,21033
21596,21417
21597,21763
21598,22071
21599,22340
21600,22570
21601,22760
21602,22910
21603,23019
21604,23088
21605,23117
21606,23104
21607,23051
21608,22956
21609,22822
21610,22647
21611,22431
21612,22176
21613,21882
